shape_id,shape_pt_sequence,shape_pt_lat,shape_pt_lon,shape_dist_traveled
RT12CW01,1,47.907703,-122.213547,0.0
RT12CW01,2,47.911255,-122.217476,0.492
RT12CW01,3,47.910355,-122.220833,0.761
RT12CW01,4,47.909477,-122.224091,1.023
RT12CW01,5,47.908173,-122.229050,1.42
RT12CW01,6,47.907383,-122.232086,1.663
RT12CW01,7,47.906582,-122.235001,1.897
RT12CW01,8,47.905804,-122.237938,2.133
RT12CW01,9,47.904903,-122.243767,2.579
RT12CW01,10,47.907379,-122.243103,2.859
RT12CW01,11,47.907379,-122.247772,3.207
RT12CW01,12,47.907379,-122.250320,3.396
RT12CW01,13,47.907433,-122.254463,3.705
RT12CW01,14,47.907475,-122.257668,3.944
RT12CW01,15,47.907562,-122.266144,4.576
RT12CW01,16,47.907578,-122.269051,4.793
RT12CW01,17,47.913815,-122.271484,5.51
RT12CW01,18,47.917892,-122.271492,5.963
RT12CW01,19,47.920021,-122.269264,6.252
RT12CW01,20,47.919971,-122.264893,6.578
RT12CW01,21,47.921185,-122.262634,6.794
RT12CW01,22,47.921799,-122.257439,7.187
RT12CW01,23,47.921753,-122.252716,7.539
RT12CW01,24,47.921722,-122.250572,7.699
RT12CW01,25,47.921734,-122.247215,7.949
RT12CW01,26,47.921757,-122.243141,8.252
RT12CW01,27,47.921753,-122.241058,8.408
RT12CW01,28,47.921810,-122.238983,8.562
RT12CW01,29,47.921776,-122.236473,8.749
RT12CW01,30,47.921848,-122.230515,9.193
RT12CW01,31,47.921860,-122.226685,9.479
RT12CW01,32,47.921455,-122.223000,9.757
RT12CW01,33,47.918819,-122.222954,10.05
RT12CW01,34,47.916317,-122.223541,10.332
RT12CW01,35,47.914772,-122.223488,10.504
RT12CW01,36,47.912720,-122.223442,10.732
RT12CW01,37,47.910603,-122.223427,10.967
RT12CW01,38,47.909824,-122.221939,11.108
RT12CW01,39,47.910736,-122.218552,11.38
RT12CW01,40,47.907787,-122.216728,11.735
RT12CW01,41,47.907703,-122.213547,11.972
RT12CW02_G72,1,47.907703,-122.213547,0.0
RT12CW02_G72,2,47.911255,-122.217476,0.492
RT12CW02_G72,3,47.910355,-122.220833,0.761
RT12CW02_G72,4,47.909477,-122.224091,1.023
RT12CW02_G72,5,47.908173,-122.229050,1.42
RT12CW02_G72,6,47.907383,-122.232086,1.663
RT12CW02_G72,7,47.906582,-122.235001,1.897
RT12CW02_G72,8,47.905804,-122.237938,2.133
RT12CW02_G72,9,47.904903,-122.243767,2.579
RT12CW02_G72,10,47.907379,-122.243103,2.859
RT12CW02_G72,11,47.907379,-122.247772,3.207
RT12CW02_G72,12,47.907379,-122.250320,3.396
RT12CW02_G72,13,47.907433,-122.254463,3.705
RT12CW02_G72,14,47.907475,-122.257668,3.944
RT12CW02_G72,15,47.907562,-122.266144,4.576
RT12CW02_G72,16,47.907578,-122.269051,4.793
RT12CW02_G72,17,47.913815,-122.271484,5.51
RT12CW02_G72,18,47.917892,-122.271492,5.963
RT12CW02_G72,19,47.925564,-122.280731,7.059
RT12CW02_G72,20,47.920021,-122.269264,8.113
RT12CW02_G72,21,47.919971,-122.264893,8.439
RT12CW02_G72,22,47.921185,-122.262634,8.654
RT12CW02_G72,23,47.921799,-122.257439,9.047
RT12CW02_G72,24,47.921753,-122.252716,9.399
RT12CW02_G72,25,47.921722,-122.250572,9.559
RT12CW02_G72,26,47.921734,-122.247215,9.809
RT12CW02_G72,27,47.921757,-122.243141,10.113
RT12CW02_G72,28,47.921753,-122.241058,10.268
RT12CW02_G72,29,47.921810,-122.238983,10.423
RT12CW02_G72,30,47.921776,-122.236473,10.61
RT12CW02_G72,31,47.921848,-122.230515,11.054
RT12CW02_G72,32,47.921860,-122.226685,11.339
RT12CW02_G72,33,47.921455,-122.223000,11.618
RT12CW02_G72,34,47.918819,-122.222954,11.911
RT12CW02_G72,35,47.916317,-122.223541,12.192
RT12CW02_G72,36,47.914772,-122.223488,12.364
RT12CW02_G72,37,47.912720,-122.223442,12.593
RT12CW02_G72,38,47.910603,-122.223427,12.828
RT12CW02_G72,39,47.909824,-122.221939,12.969
RT12CW02_G72,40,47.910736,-122.218552,13.241
RT12CW02_G72,41,47.907787,-122.216728,13.596
RT12CW02_G72,42,47.907703,-122.213547,13.833
RT17NB01,1,47.908085,-122.213638,0.0
RT17NB01,2,47.911255,-122.217476,0.454
RT17NB01,3,47.910355,-122.220833,0.723
RT17NB01,4,47.910160,-122.223236,0.904
RT17NB01,5,47.913200,-122.223297,1.242
RT17NB01,6,47.914955,-122.223328,1.437
RT17NB01,7,47.916805,-122.223366,1.643
RT17NB01,8,47.919041,-122.222794,1.895
RT17NB01,9,47.921528,-122.222855,2.172
RT17NB01,10,47.923031,-122.221420,2.37
RT17NB01,11,47.925068,-122.216927,2.774
RT17NB01,12,47.926079,-122.214714,2.974
RT17NB01,13,47.927647,-122.212585,3.21
RT17NB01,14,47.929947,-122.211914,3.47
RT17NB01,15,47.932911,-122.212456,3.802
RT17NB01,16,47.936768,-122.210182,4.263
RT17NB01,17,47.938122,-122.209099,4.434
RT17NB01,18,47.940952,-122.206894,4.789
RT17NB01,19,47.943569,-122.206703,5.08
RT17NB01,20,47.947887,-122.206551,5.561
RT17NB01,21,47.949978,-122.206566,5.793
RT17NB01,22,47.951969,-122.206909,6.016
RT17NB01,23,47.956108,-122.207603,6.479
RT17NB01,24,47.961189,-122.207764,7.044
RT17NB01,25,47.964035,-122.207886,7.361
RT17NB01,26,47.966278,-122.207977,7.61
RT17NB01,27,47.970165,-122.208138,8.043
RT17NB01,28,47.972862,-122.208275,8.343
RT17NB01,29,47.975498,-122.208374,8.636
RT17NB01,30,47.977322,-122.207115,8.859
RT17NB01,31,47.978912,-122.207161,9.036
RT17NB01,32,47.981300,-122.207146,9.302
RT17NB01,33,47.981819,-122.203979,9.545
RT17NB01,34,47.981815,-122.200935,9.771
RT17NB01,35,47.981750,-122.196037,10.136
RT17NB01,36,47.978661,-122.193924,10.514
RT17NB01,37,47.976845,-122.194786,10.725
RT17NB01,38,47.974228,-122.197594,11.084
RT17NB02MCC,1,47.908085,-122.213638,0.0
RT17NB02MCC,2,47.911255,-122.217476,0.454
RT17NB02MCC,3,47.910355,-122.220833,0.723
RT17NB02MCC,4,47.910160,-122.223236,0.904
RT17NB02MCC,5,47.913200,-122.223297,1.242
RT17NB02MCC,6,47.914955,-122.223328,1.437
RT17NB02MCC,7,47.916805,-122.223366,1.643
RT17NB02MCC,8,47.919041,-122.222794,1.895
RT17NB02MCC,9,47.921528,-122.222855,2.172
RT17NB02MCC,10,47.921780,-122.220604,2.342
RT17NB02MCC,11,47.921791,-122.216393,2.655
RT17NB02MCC,12,47.921242,-122.213554,2.876
RT17NB02MCC,13,47.921875,-122.216766,3.125
RT17NB02MCC,14,47.921837,-122.220398,3.396
RT17NB02MCC,15,47.923031,-122.221420,3.549
RT17NB02MCC,16,47.925068,-122.216927,3.953
RT17NB02MCC,17,47.926079,-122.214714,4.153
RT17NB02MCC,18,47.927647,-122.212585,4.388
RT17NB02MCC,19,47.929947,-122.211914,4.649
RT17NB02MCC,20,47.932911,-122.212456,4.981
RT17NB02MCC,21,47.936768,-122.210182,5.442
RT17NB02MCC,22,47.938122,-122.209099,5.613
RT17NB02MCC,23,47.940952,-122.206894,5.968
RT17NB02MCC,24,47.943569,-122.206703,6.259
RT17NB02MCC,25,47.947887,-122.206551,6.74
RT17NB02MCC,26,47.949978,-122.206566,6.972
RT17NB02MCC,27,47.951969,-122.206909,7.195
RT17NB02MCC,28,47.956108,-122.207603,7.658
RT17NB02MCC,29,47.961189,-122.207764,8.223
RT17NB02MCC,30,47.964035,-122.207886,8.54
RT17NB02MCC,31,47.966278,-122.207977,8.789
RT17NB02MCC,32,47.970165,-122.208138,9.222
RT17NB02MCC,33,47.972862,-122.208275,9.522
RT17NB02MCC,34,47.975498,-122.208374,9.815
RT17NB02MCC,35,47.977322,-122.207115,10.038
RT17NB02MCC,36,47.978912,-122.207161,10.215
RT17NB02MCC,37,47.981300,-122.207146,10.481
RT17NB02MCC,38,47.981819,-122.203979,10.723
RT17NB02MCC,39,47.981815,-122.200935,10.95
RT17NB02MCC,40,47.981750,-122.196037,11.315
RT17NB02MCC,41,47.978661,-122.193924,11.692
RT17NB02MCC,42,47.976845,-122.194786,11.904
RT17NB02MCC,43,47.974228,-122.197594,12.263
RT17SB01,1,47.974228,-122.197594,0.0
RT17SB01,2,47.978508,-122.193848,0.552
RT17SB01,3,47.981907,-122.194191,0.93
RT17SB01,4,47.981937,-122.199486,1.325
RT17SB01,5,47.981979,-122.202644,1.56
RT17SB01,6,47.981304,-122.207245,1.91
RT17SB01,7,47.979561,-122.207298,2.104
RT17SB01,8,47.977318,-122.207230,2.354
RT17SB01,9,47.976284,-122.208664,2.51
RT17SB01,10,47.974907,-122.208595,2.664
RT17SB01,11,47.972336,-122.208488,2.95
RT17SB01,12,47.969719,-122.208374,3.241
RT17SB01,13,47.965710,-122.208183,3.687
RT17SB01,14,47.962830,-122.208038,4.007
RT17SB01,15,47.960575,-122.207939,4.258
RT17SB01,16,47.958530,-122.208000,4.485
RT17SB01,17,47.955601,-122.207680,4.812
RT17SB01,18,47.951515,-122.207016,5.269
RT17SB01,19,47.949081,-122.206673,5.541
RT17SB01,20,47.945900,-122.206749,5.895
RT17SB01,21,47.943062,-122.206886,6.21
RT17SB01,22,47.939987,-122.207764,6.558
RT17SB01,23,47.937820,-122.209534,6.833
RT17SB01,24,47.935989,-122.211060,7.066
RT17SB01,25,47.933014,-122.212624,7.417
RT17SB01,26,47.929821,-122.212059,7.775
RT17SB01,27,47.927341,-122.212830,8.056
RT17SB01,28,47.925854,-122.215561,8.318
RT17SB01,29,47.925076,-122.217201,8.468
RT17SB01,30,47.923267,-122.221207,8.828
RT17SB01,31,47.921455,-122.223000,9.07
RT17SB01,32,47.918819,-122.222954,9.363
RT17SB01,33,47.916317,-122.223541,9.645
RT17SB01,34,47.914772,-122.223488,9.817
RT17SB01,35,47.912720,-122.223442,10.045
RT17SB01,36,47.910603,-122.223427,10.28
RT17SB01,37,47.907360,-122.222672,10.645
RT17SB01,38,47.907383,-122.218529,10.954
RT17SB01,39,47.907787,-122.216728,11.095
RT17SB01,40,47.908085,-122.213638,11.328
RT17SB02MCC,1,47.974228,-122.197594,0.0
RT17SB02MCC,2,47.978508,-122.193848,0.552
RT17SB02MCC,3,47.981907,-122.194191,0.93
RT17SB02MCC,4,47.981937,-122.199486,1.325
RT17SB02MCC,5,47.981979,-122.202644,1.56
RT17SB02MCC,6,47.981304,-122.207245,1.91
RT17SB02MCC,7,47.979561,-122.207298,2.104
RT17SB02MCC,8,47.977318,-122.207230,2.354
RT17SB02MCC,9,47.976284,-122.208664,2.51
RT17SB02MCC,10,47.974907,-122.208595,2.664
RT17SB02MCC,11,47.972336,-122.208488,2.95
RT17SB02MCC,12,47.969719,-122.208374,3.241
RT17SB02MCC,13,47.965710,-122.208183,3.687
RT17SB02MCC,14,47.962830,-122.208038,4.007
RT17SB02MCC,15,47.960575,-122.207939,4.258
RT17SB02MCC,16,47.958530,-122.208000,4.485
RT17SB02MCC,17,47.955601,-122.207680,4.812
RT17SB02MCC,18,47.951515,-122.207016,5.269
RT17SB02MCC,19,47.949081,-122.206673,5.541
RT17SB02MCC,20,47.945900,-122.206749,5.895
RT17SB02MCC,21,47.943062,-122.206886,6.21
RT17SB02MCC,22,47.939987,-122.207764,6.558
RT17SB02MCC,23,47.937820,-122.209534,6.833
RT17SB02MCC,24,47.935989,-122.211060,7.066
RT17SB02MCC,25,47.933014,-122.212624,7.417
RT17SB02MCC,26,47.929821,-122.212059,7.775
RT17SB02MCC,27,47.927341,-122.212830,8.056
RT17SB02MCC,28,47.925854,-122.215561,8.318
RT17SB02MCC,29,47.925076,-122.217201,8.468
RT17SB02MCC,30,47.923267,-122.221207,8.828
RT17SB02MCC,31,47.921780,-122.220604,9.0
RT17SB02MCC,32,47.921791,-122.216393,9.313
RT17SB02MCC,33,47.921242,-122.213554,9.533
RT17SB02MCC,34,47.921875,-122.216766,9.783
RT17SB02MCC,35,47.921837,-122.220398,10.054
RT17SB02MCC,36,47.921455,-122.223000,10.252
RT17SB02MCC,37,47.918819,-122.222954,10.545
RT17SB02MCC,38,47.916317,-122.223541,10.827
RT17SB02MCC,39,47.914772,-122.223488,10.999
RT17SB02MCC,40,47.912720,-122.223442,11.227
RT17SB02MCC,41,47.910603,-122.223427,11.462
RT17SB02MCC,42,47.907360,-122.222672,11.827
RT17SB02MCC,43,47.907383,-122.218529,12.136
RT17SB02MCC,44,47.907787,-122.216728,12.278
RT17SB02MCC,45,47.908085,-122.213638,12.51
RT18EB01,1,47.948441,-122.304337,0.0
RT18EB01,2,47.946510,-122.304108,0.215
RT18EB01,3,47.944794,-122.302849,0.428
RT18EB01,4,47.945518,-122.298698,0.747
RT18EB01,5,47.946346,-122.294281,1.089
RT18EB01,6,47.950443,-122.287498,1.769
RT18EB01,7,47.952129,-122.282753,2.169
RT18EB01,8,47.952595,-122.280090,2.374
RT18EB01,9,47.953037,-122.277550,2.57
RT18EB01,10,47.953461,-122.275299,2.744
RT18EB01,11,47.953575,-122.268005,3.287
RT18EB01,12,47.953526,-122.263596,3.616
RT18EB01,13,47.954952,-122.261108,3.86
RT18EB01,14,47.957184,-122.255829,4.324
RT18EB01,15,47.956776,-122.251381,4.659
RT18EB01,16,47.957150,-122.247177,4.975
RT18EB01,17,47.958958,-122.242836,5.355
RT18EB01,18,47.957287,-122.239967,5.638
RT18EB01,19,47.956650,-122.231018,6.309
RT18EB01,20,47.959896,-122.224930,6.888
RT18EB01,21,47.962128,-122.219803,7.343
RT18EB01,22,47.963127,-122.212364,7.908
RT18EB01,23,47.964035,-122.207886,8.257
RT18EB01,24,47.966278,-122.207977,8.506
RT18EB01,25,47.970165,-122.208138,8.939
RT18EB01,26,47.972862,-122.208275,9.239
RT18EB01,27,47.975498,-122.208374,9.532
RT18EB01,28,47.977322,-122.207115,9.755
RT18EB01,29,47.978912,-122.207161,9.932
RT18EB01,30,47.979164,-122.203865,10.179
RT18EB01,31,47.974545,-122.197716,10.867
RT18EB02_GH,1,47.948441,-122.304337,0.0
RT18EB02_GH,2,47.946510,-122.304108,0.215
RT18EB02_GH,3,47.944794,-122.302849,0.428
RT18EB02_GH,4,47.945518,-122.298698,0.747
RT18EB02_GH,5,47.946346,-122.294281,1.089
RT18EB02_GH,6,47.950443,-122.287498,1.769
RT18EB02_GH,7,47.952129,-122.282753,2.169
RT18EB02_GH,8,47.952595,-122.280090,2.374
RT18EB02_GH,9,47.953037,-122.277550,2.57
RT18EB02_GH,10,47.953461,-122.275299,2.744
RT18EB02_GH,11,47.953575,-122.268005,3.287
RT18EB02_GH,12,47.953526,-122.263596,3.616
RT18EB02_GH,13,47.954952,-122.261108,3.86
RT18EB02_GH,14,47.957184,-122.255829,4.324
RT18EB02_GH,15,47.956776,-122.251381,4.659
RT18EB02_GH,16,47.957150,-122.247177,4.975
RT18EB02_GH,17,47.958958,-122.242836,5.355
RT18EB02_GH,18,47.957287,-122.239967,5.638
RT18EB02_GH,19,47.956650,-122.231018,6.309
RT18EB02_GH,20,47.959896,-122.224930,6.888
RT18EB02_GH,21,47.962128,-122.219803,7.343
RT18EB02_GH,22,47.963127,-122.212364,7.908
RT18EB02_GH,23,47.964035,-122.207886,8.257
RT18EB02_GH,24,47.966278,-122.207977,8.506
RT18EB02_GH,25,47.970165,-122.208138,8.939
RT18EB02_GH,26,47.972862,-122.208275,9.239
RT18EB02_GH,27,47.975498,-122.208374,9.532
RT18EB02_GH,28,47.977322,-122.207115,9.755
RT18EB02_GH,29,47.978912,-122.207161,9.932
RT18EB02_GH,30,47.979164,-122.203865,10.179
RT18EB02_GH,31,47.977615,-122.191200,11.137
RT18EB02_GH,32,47.976833,-122.193153,11.307
RT18EB02_GH,33,47.976845,-122.194786,11.428
RT18EB02_GH,34,47.974545,-122.197716,11.764
RT18WB01,1,47.974545,-122.197716,0.0
RT18WB01,2,47.977150,-122.201393,0.399
RT18WB01,3,47.979313,-122.202759,0.66
RT18WB01,4,47.979332,-122.205528,0.866
RT18WB01,5,47.977318,-122.207230,1.123
RT18WB01,6,47.976284,-122.208664,1.28
RT18WB01,7,47.974907,-122.208595,1.433
RT18WB01,8,47.972336,-122.208488,1.719
RT18WB01,9,47.969719,-122.208374,2.01
RT18WB01,10,47.965710,-122.208183,2.456
RT18WB01,11,47.963402,-122.208611,2.715
RT18WB01,12,47.963329,-122.211319,2.917
RT18WB01,13,47.962093,-122.218979,3.503
RT18WB01,14,47.959873,-122.225235,4.031
RT18WB01,15,47.956841,-122.232124,4.644
RT18WB01,16,47.957317,-122.239677,5.209
RT18WB01,17,47.959324,-122.243011,5.543
RT18WB01,18,47.957138,-122.247406,5.951
RT18WB01,19,47.957092,-122.252243,6.311
RT18WB01,20,47.957375,-122.256531,6.632
RT18WB01,21,47.954556,-122.261330,7.107
RT18WB01,22,47.953636,-122.264122,7.339
RT18WB01,23,47.953659,-122.267876,7.619
RT18WB01,24,47.953766,-122.274162,8.087
RT18WB01,25,47.953148,-122.277458,8.342
RT18WB01,26,47.952549,-122.280800,8.599
RT18WB01,27,47.952145,-122.283127,8.778
RT18WB01,28,47.950790,-122.287056,9.108
RT18WB01,29,47.946453,-122.294273,9.83
RT18WB01,30,47.945477,-122.299377,10.225
RT18WB01,31,47.944805,-122.303261,10.524
RT18WB01,32,47.948792,-122.304459,10.976
RT18WB01,33,47.948441,-122.304337,11.016
RT29NB01_ALL,1,47.908085,-122.213638,0.0
RT29NB01_ALL,2,47.907482,-122.218002,0.332
RT29NB01_ALL,3,47.907463,-122.222733,0.685
RT29NB01_ALL,4,47.904438,-122.223305,1.024
RT29NB01_ALL,5,47.902546,-122.223251,1.234
RT29NB01_ALL,6,47.898098,-122.223152,1.729
RT29NB01_ALL,7,47.896400,-122.219223,2.077
RT29NB01_ALL,8,47.899593,-122.214027,2.603
RT29NB01_ALL,9,47.894531,-122.214882,3.169
RT29NB01_ALL,10,47.892216,-122.216179,3.444
RT29NB01_ALL,11,47.889725,-122.215996,3.722
RT29NB01_ALL,12,47.888103,-122.213402,3.986
RT29NB01_ALL,13,47.887596,-122.209610,4.274
RT29NB01_ALL,14,47.887646,-122.207428,4.437
RT29NB01_ALL,15,47.888027,-122.206520,4.517
RT29NB01_ALL,16,47.891258,-122.205536,4.884
RT29NB01_ALL,17,47.893108,-122.203171,5.155
RT29NB01_ALL,18,47.895763,-122.204758,5.473
RT29NB01_ALL,19,47.898727,-122.206718,5.833
RT29NB01_ALL,20,47.903145,-122.206863,6.325
RT29NB01_ALL,21,47.904766,-122.206894,6.505
RT29NB01_ALL,22,47.907581,-122.206917,6.818
RT29NB01_ALL,23,47.910931,-122.206978,7.19
RT29NB01_ALL,24,47.912975,-122.206932,7.418
RT29NB01_ALL,25,47.915356,-122.205177,7.713
RT29NB01_ALL,26,47.922585,-122.206726,8.525
RT29NB01_ALL,27,47.927502,-122.204170,9.104
RT29NB01_ALL,28,47.930050,-122.199753,9.538
RT29NB01_ALL,29,47.927994,-122.198441,9.787
RT29NB01_ALL,30,47.926163,-122.197319,10.007
RT29NB01_ALL,31,47.927521,-122.193184,10.35
RT29NB01_ALL,32,47.928230,-122.194763,10.492
RT29NB01_ALL,33,47.930107,-122.199600,10.908
RT29NB01_ALL,34,47.930458,-122.202538,11.131
RT29NB01_ALL,35,47.932434,-122.201485,11.364
RT29NB01_ALL,36,47.934517,-122.200340,11.611
RT29NB01_ALL,37,47.937775,-122.199249,11.982
RT29NB01_ALL,38,47.941437,-122.199532,12.39
RT29NB01_ALL,39,47.943699,-122.199669,12.642
RT29NB01_ALL,40,47.945938,-122.199821,12.891
RT29NB01_ALL,41,47.949055,-122.200012,13.238
RT29NB01_ALL,42,47.947681,-122.196083,13.568
RT29NB01_ALL,43,47.948273,-122.194435,13.707
RT29NB01_ALL,44,47.951656,-122.194839,14.084
RT29NB01_ALL,45,47.953613,-122.195244,14.304
RT29NB01_ALL,46,47.956970,-122.196854,14.696
RT29NB01_ALL,47,47.959919,-122.197212,15.025
RT29NB01_ALL,48,47.962910,-122.197403,15.358
RT29NB01_ALL,49,47.970924,-122.196899,16.25
RT29NB01_ALL,50,47.974640,-122.197952,16.67
RT29NB01_ALL,51,47.976742,-122.202682,17.093
RT29NB01_ALL,52,47.976673,-122.205536,17.306
RT29NB01_ALL,53,47.977322,-122.207115,17.444
RT29NB01_ALL,54,47.978912,-122.207161,17.62
RT29NB01_ALL,55,47.981300,-122.207146,17.886
RT29NB01_ALL,56,47.981819,-122.203979,18.129
RT29NB01_ALL,57,47.981815,-122.200935,18.355
RT29NB01_ALL,58,47.981750,-122.196037,18.72
RT29NB01_ALL,59,47.981735,-122.192856,18.957
RT29NB01_ALL,60,47.983223,-122.189430,19.261
RT29NB01_ALL,61,47.985867,-122.189377,19.555
RT29NB01_ALL,62,47.988228,-122.189308,19.817
RT29NB01_ALL,63,47.992592,-122.189209,20.303
RT29NB01_ALL,64,47.995056,-122.189148,20.577
RT29NB01_ALL,65,47.997555,-122.189758,20.858
RT29NB01_ALL,66,47.997662,-122.194756,21.23
RT29NB01_ALL,67,47.998341,-122.194862,21.306
RT29NB01_ALL,68,48.001625,-122.194519,21.672
RT29NB01_ALL,69,48.003281,-122.196022,21.888
RT29NB01_ALL,70,48.003281,-122.198112,22.043
RT29NB01_ALL,71,48.001686,-122.198563,22.224
RT29NB01_ALL,72,48.005764,-122.200546,22.7
RT29NB02,1,47.908085,-122.213638,0.0
RT29NB02,2,47.907482,-122.218002,0.332
RT29NB02,3,47.907463,-122.222733,0.685
RT29NB02,4,47.904438,-122.223305,1.024
RT29NB02,5,47.902546,-122.223251,1.234
RT29NB02,6,47.898098,-122.223152,1.729
RT29NB02,7,47.896400,-122.219223,2.077
RT29NB02,8,47.899593,-122.214027,2.603
RT29NB02,9,47.896599,-122.212936,2.946
RT29NB02,10,47.896893,-122.209831,3.179
RT29NB02,11,47.898727,-122.206718,3.488
RT29NB02,12,47.903145,-122.206863,3.98
RT29NB02,13,47.904766,-122.206894,4.16
RT29NB02,14,47.907581,-122.206917,4.473
RT29NB02,15,47.910931,-122.206978,4.845
RT29NB02,16,47.912975,-122.206932,5.073
RT29NB02,17,47.922585,-122.206726,6.141
RT29NB02,18,47.927502,-122.204170,6.72
RT29NB02,19,47.930458,-122.202538,7.071
RT29NB02,20,47.932434,-122.201485,7.304
RT29NB02,21,47.934517,-122.200340,7.551
RT29NB02,22,47.937775,-122.199249,7.922
RT29NB02,23,47.941437,-122.199532,8.33
RT29NB02,24,47.943699,-122.199669,8.582
RT29NB02,25,47.945938,-122.199821,8.831
RT29NB02,26,47.949055,-122.200012,9.178
RT29NB02,27,47.947681,-122.196083,9.508
RT29NB02,28,47.948273,-122.194435,9.647
RT29NB02,29,47.951656,-122.194839,10.025
RT29NB02,30,47.953613,-122.195244,10.244
RT29NB02,31,47.956970,-122.196854,10.636
RT29NB02,32,47.959919,-122.197212,10.965
RT29NB02,33,47.962910,-122.197403,11.298
RT29NB02,34,47.970924,-122.196899,12.19
RT29NB02,35,47.974640,-122.197952,12.611
RT29NB02,36,47.976742,-122.202682,13.033
RT29NB02,37,47.976673,-122.205536,13.246
RT29NB02,38,47.977322,-122.207115,13.384
RT29NB02,39,47.978912,-122.207161,13.561
RT29NB02,40,47.981300,-122.207146,13.826
RT29NB02,41,47.981819,-122.203979,14.069
RT29NB02,42,47.981815,-122.200935,14.296
RT29NB02,43,47.981750,-122.196037,14.66
RT29NB02,44,47.981735,-122.192856,14.897
RT29NB02,45,47.983223,-122.189430,15.201
RT29NB02,46,47.985867,-122.189377,15.495
RT29NB02,47,47.988228,-122.189308,15.757
RT29NB02,48,47.992592,-122.189209,16.243
RT29NB02,49,47.995056,-122.189148,16.517
RT29NB02,50,47.997555,-122.189758,16.798
RT29NB02,51,47.997662,-122.194756,17.17
RT29NB02,52,47.998341,-122.194862,17.246
RT29NB02,53,48.001625,-122.194519,17.612
RT29NB02,54,48.003281,-122.196022,17.828
RT29NB02,55,48.003281,-122.198112,17.983
RT29NB02,56,48.001686,-122.198563,18.164
RT29NB02,57,48.005764,-122.200546,18.641
RT29SB01_ALL,1,48.005764,-122.200546,0.0
RT29SB01_ALL,2,48.003860,-122.200111,0.214
RT29SB01_ALL,3,48.001785,-122.198425,0.477
RT29SB01_ALL,4,48.002762,-122.198410,0.585
RT29SB01_ALL,5,48.003189,-122.196213,0.756
RT29SB01_ALL,6,48.001141,-122.194603,1.013
RT29SB01_ALL,7,47.997574,-122.194794,1.41
RT29SB01_ALL,8,47.997494,-122.189743,1.786
RT29SB01_ALL,9,47.994690,-122.189278,2.099
RT29SB01_ALL,10,47.991959,-122.189354,2.403
RT29SB01_ALL,11,47.990280,-122.189392,2.59
RT29SB01_ALL,12,47.987923,-122.189461,2.852
RT29SB01_ALL,13,47.985771,-122.189522,3.091
RT29SB01_ALL,14,47.981846,-122.190086,3.53
RT29SB01_ALL,15,47.981907,-122.194191,3.835
RT29SB01_ALL,16,47.981937,-122.199486,4.23
RT29SB01_ALL,17,47.981979,-122.202644,4.465
RT29SB01_ALL,18,47.981304,-122.207245,4.815
RT29SB01_ALL,19,47.979561,-122.207298,5.009
RT29SB01_ALL,20,47.977318,-122.207230,5.259
RT29SB01_ALL,21,47.976547,-122.204865,5.454
RT29SB01_ALL,22,47.977207,-122.202904,5.618
RT29SB01_ALL,23,47.974426,-122.197998,6.096
RT29SB01_ALL,24,47.971481,-122.197060,6.431
RT29SB01_ALL,25,47.969677,-122.197029,6.632
RT29SB01_ALL,26,47.962578,-122.197662,7.423
RT29SB01_ALL,27,47.960789,-122.197449,7.622
RT29SB01_ALL,28,47.957794,-122.197067,7.956
RT29SB01_ALL,29,47.953625,-122.195351,8.437
RT29SB01_ALL,30,47.951290,-122.194916,8.699
RT29SB01_ALL,31,47.948811,-122.194611,8.975
RT29SB01_ALL,32,47.948467,-122.200081,9.385
RT29SB01_ALL,33,47.945286,-122.199883,9.739
RT29SB01_ALL,34,47.942986,-122.199745,9.995
RT29SB01_ALL,35,47.940960,-122.199615,10.22
RT29SB01_ALL,36,47.939022,-122.199524,10.436
RT29SB01_ALL,37,47.935688,-122.199821,10.807
RT29SB01_ALL,38,47.933384,-122.201042,11.079
RT29SB01_ALL,39,47.930912,-122.202408,11.372
RT29SB01_ALL,40,47.930050,-122.199753,11.592
RT29SB01_ALL,41,47.927994,-122.198441,11.84
RT29SB01_ALL,42,47.926163,-122.197319,12.061
RT29SB01_ALL,43,47.927521,-122.193184,12.404
RT29SB01_ALL,44,47.928230,-122.194763,12.545
RT29SB01_ALL,45,47.930107,-122.199600,12.962
RT29SB01_ALL,46,47.925671,-122.205231,13.609
RT29SB01_ALL,47,47.922401,-122.207245,14.003
RT29SB01_ALL,48,47.915356,-122.205177,14.801
RT29SB01_ALL,49,47.912971,-122.207176,15.105
RT29SB01_ALL,50,47.911076,-122.207207,15.316
RT29SB01_ALL,51,47.909157,-122.207222,15.529
RT29SB01_ALL,52,47.905743,-122.207153,15.909
RT29SB01_ALL,53,47.904549,-122.207115,16.042
RT29SB01_ALL,54,47.900162,-122.207016,16.53
RT29SB01_ALL,55,47.898426,-122.206932,16.723
RT29SB01_ALL,56,47.895611,-122.204926,17.07
RT29SB01_ALL,57,47.892578,-122.204277,17.41
RT29SB01_ALL,58,47.887730,-122.207458,17.999
RT29SB01_ALL,59,47.887783,-122.210930,18.258
RT29SB01_ALL,60,47.888222,-122.213509,18.457
RT29SB01_ALL,61,47.892262,-122.216072,18.945
RT29SB01_ALL,62,47.894566,-122.214729,19.22
